ImageName,Embedding
1_S10E05_288_u_23,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_5,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_6,"[[-0.00396929  0.19534136 -0.13192663 ...  0.22726408 -0.0522326
  -0.11973084]
 [ 0.07001783  0.15167747 -0.09240209 ...  0.14361767  0.01543801
  -0.10641396]
 [-0.05557533  0.15040383 -0.07497627 ...  0.22312249  0.00259372
  -0.06611267]
 ...
 [-0.00068528  0.00526121  0.03385331 ...  0.22764751  0.02667934
   0.14230312]
 [-0.0519979   0.08578867 -0.02864227 ...  0.20669127 -0.00155094
   0.05724541]
 [-0.0038173   0.00162452  0.12250989 ...  0.27196887  0.10262394
   0.17413263]]"
1_S10E05_288_u_7,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_8,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_288_u_9,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1_S10E05_319_u_1,"[[-0.01556601  0.1267056  -0.08263601 ...  0.27942145 -0.10203311
   0.00388128]
 [ 0.00837952  0.10422148 -0.0839546  ...  0.261503   -0.09941584
   0.05087011]
 [ 0.02060305  0.11354218 -0.04950088 ...  0.24010137 -0.1278948
   0.06247191]
 ...
 [ 0.25904316  0.05499916 -0.03745076 ... -0.02223699 -0.2733143
  -0.43962494]
 [ 0.16817294  0.14994708  0.02903695 ... -0.04509623 -0.14175451
  -0.29735714]
 [ 0.08016261  0.14998989 -0.24220929 ...  0.18598479 -0.10520491
  -0.21153156]]"
1_S10E05_319_u_2,"[[ 0.05705199  0.05345618 -0.03438307 ...  0.19213519 -0.13958305
   0.06450143]
 [-0.02302993  0.12198608 -0.08908559 ...  0.2777471  -0.11678863
   0.05190711]
 [ 0.06189413  0.08566421 -0.05183184 ...  0.20904621 -0.19111848
   0.05266596]
 ...
 [ 0.12058376  0.21931593 -0.05355136 ...  0.18117686 -0.23279008
  -0.12005697]
 [ 0.13776638  0.19400342 -0.07333098 ...  0.06749959 -0.11844391
  -0.23781452]
 [-0.00141587  0.18215281 -0.19895479 ...  0.24281964 -0.07244518
  -0.13565612]]"
1_S10E05_319_u_3,"[[-0.0178135   0.12227259 -0.10573215 ...  0.24465935 -0.07905386
  -0.05545707]
 [ 0.00631412  0.10438952 -0.10422642 ...  0.24498922 -0.09924042
   0.03548983]
 [ 0.01005339  0.07956029 -0.02438468 ...  0.2382037  -0.12049697
   0.06965022]
 ...
 [ 0.09164613  0.08682207  0.0531862  ...  0.13952176 -0.17521031
   0.08398664]
 [ 0.06736809  0.11984918  0.01595655 ...  0.07010156 -0.09702787
  -0.01150358]
 [ 0.01096749  0.15485191 -0.17819399 ...  0.20935309 -0.1050486
  -0.10465362]]"
1_S10E05_319_u_4,"[[-0.00925463  0.0936536  -0.070986   ...  0.2484065  -0.05438432
   0.02077945]
 [ 0.01765123  0.06743864 -0.04319066 ...  0.2526231  -0.10810557
   0.10726377]
 [ 0.00921644  0.06953819 -0.04070695 ...  0.26498288 -0.10932249
   0.11264416]
 ...
 [-0.0111855   0.19332023 -0.17781323 ...  0.26648992 -0.12031558
  -0.11514419]
 [ 0.01011277  0.17770228 -0.17814982 ...  0.2426337  -0.08638528
  -0.14504908]
 [ 0.00734435  0.18113227 -0.21661523 ...  0.26092505 -0.12744106
  -0.11323191]]"
1_S10E06_003_u_1,"[[ 0.24616656 -0.23878612  0.06577671 ...  0.03442303 -0.11128038
  -0.18807672]
 [ 0.1688832  -0.1661427  -0.04203768 ...  0.0182458  -0.04274955
  -0.15252705]
 [ 0.03466445  0.04390677 -0.09300762 ...  0.11446834  0.01682217
  -0.07385167]
 ...
 [ 0.05087851  0.1653878  -0.1729616  ...  0.20956902  0.00112205
  -0.17233986]
 [ 0.06240048  0.16285962 -0.19868308 ...  0.20694411 -0.02550622
  -0.18445204]
 [ 0.1209989   0.15280916 -0.08658726 ...  0.14603387  0.08504301
  -0.11228488]]"
1_S10E06_062_u_1,"[[-0.00900225  0.05969613 -0.01729939 ...  0.18163952 -0.05531417
  -0.01465783]
 [ 0.01087922  0.06078065 -0.00389837 ...  0.18537499 -0.07286076
   0.00498259]
 [-0.01135707  0.13741249 -0.13624236 ...  0.20033062 -0.01771449
  -0.13174611]
 ...
 [ 0.04484136 -0.01457847  0.0322828  ...  0.12256455 -0.0711447
  -0.01071005]
 [-0.04164353  0.12248224 -0.08971135 ...  0.21372163 -0.03538681
  -0.08820012]
 [ 0.02083571  0.04788749 -0.02503454 ...  0.1767103  -0.07471351
  -0.03136026]]"
1_S10E06_062_u_2,"[[ 0.00950868  0.15565026 -0.11760608 ...  0.22561297  0.04688433
  -0.13799664]
 [ 0.01162267  0.16932836 -0.14791122 ...  0.23047653  0.04662725
  -0.15760756]
 [ 0.03149757  0.13697964 -0.15682504 ...  0.22714312 -0.00834283
  -0.13258393]
 ...
 [-0.06581463  0.18387619 -0.1434718  ...  0.2907816  -0.06396778
  -0.10062894]
 [-0.03843815  0.16686368 -0.16344252 ...  0.2638006  -0.06524391
  -0.10445389]
 [-0.07830761  0.17792168 -0.13455316 ...  0.29029873 -0.06943579
  -0.08416273]]"
1_S10E06_091_u_1,"[[-0.07712097  0.16190831 -0.12096069 ...  0.2626129  -0.0630085
  -0.07403845]
 [-0.055695    0.1999707  -0.19254005 ...  0.2726461  -0.09365925
  -0.08936107]
 [-0.06008206  0.15504089 -0.1497353  ...  0.2528526  -0.05785839
  -0.08124222]
 ...
 [-0.02902823  0.16697724 -0.15318593 ...  0.27378377 -0.05589976
  -0.06886902]
 [-0.04910534  0.19636776 -0.1891121  ...  0.28673297 -0.09117161
  -0.07888844]
 [-0.04629189  0.18605231 -0.18105665 ...  0.26339898 -0.08258206
  -0.09425147]]"
1_S10E06_091_u_2,"[[-0.01486402  0.25026292 -0.22189146 ...  0.27854598 -0.2055321
  -0.09994397]
 [-0.04036791  0.23509909 -0.23131454 ...  0.28348914 -0.15257217
  -0.09063443]
 [-0.05234249  0.22638841 -0.20875084 ...  0.3179193  -0.13591191
  -0.11203837]
 ...
 [-0.0563322   0.16843677 -0.13252988 ...  0.27338135 -0.10395665
  -0.04987621]
 [-0.0147215   0.20806915 -0.21621495 ...  0.24633068 -0.15214214
  -0.10915398]
 [-0.06408145  0.2280457  -0.18131033 ...  0.25450924 -0.09442125
  -0.10680602]]"
1_S10E06_166_u_1,"[[-0.0334634   0.16259097 -0.15901762 ...  0.24653181 -0.06953268
  -0.07561047]
 [-0.02651094  0.17033978 -0.17371264 ...  0.24318203 -0.08184379
  -0.08790289]
 [-0.04340233  0.15964173 -0.16824946 ...  0.24033761 -0.08716403
  -0.07154153]
 ...
 [-0.01186686  0.21214922 -0.2502365  ...  0.2738268  -0.14656246
  -0.12624045]
 [-0.01538551  0.12854998 -0.13586286 ...  0.2511042  -0.11384842
  -0.02411192]
 [-0.05591829  0.14882845 -0.13939282 ...  0.2554455  -0.1065248
  -0.04992887]]"
1_S10E06_166_u_2,"[[-0.03238197  0.18178873 -0.18069598 ...  0.26077595 -0.10596104
  -0.07248231]
 [-0.04535307  0.21191476 -0.21393484 ...  0.28602797 -0.11837272
  -0.11268289]
 [-0.03811035  0.18565898 -0.20209801 ...  0.2521591  -0.09326282
  -0.10654061]
 ...
 [-0.01167193  0.21687709 -0.25786412 ...  0.262758   -0.1356423
  -0.1513816 ]
 [-0.00963936  0.09696758 -0.08676919 ...  0.23460725 -0.10069388
  -0.00274693]
 [-0.01370928  0.12919371 -0.12457953 ...  0.25073555 -0.12283424
  -0.00620997]]"
1_S10E06_255_u_1,"[[ 0.29662725 -0.22883251  0.06326772 ...  0.01423359 -0.11086081
  -0.21713856]
 [ 0.23715585 -0.17418636 -0.01220564 ... -0.00432698 -0.05182884
  -0.20378144]
 [ 0.07291654  0.01650891 -0.10655881 ...  0.06645967  0.05079843
  -0.10947208]
 ...
 [ 0.05071514  0.17157595 -0.17918894 ...  0.21392566  0.00567031
  -0.17978117]
 [ 0.07060848  0.1640327  -0.20064023 ...  0.1993582  -0.01378768
  -0.19414961]
 [ 0.10544018  0.15067914 -0.13463068 ...  0.1611132   0.06136417
  -0.15825175]]"
1_S10E06_255_u_2,"[[ 0.17022257 -0.02642848 -0.00740213 ...  0.05796406 -0.23453525
   0.05770987]
 [ 0.16407289 -0.02825609 -0.0409816  ...  0.12100953 -0.16170415
   0.08913372]
 [ 0.20435576  0.0094419   0.04645767 ...  0.0214983  -0.28284657
  -0.03281021]
 ...
 [ 0.12415919  0.12411271  0.01415416 ...  0.06068799 -0.18708596
  -0.12594017]
 [ 0.20863797  0.24333958  0.01723872 ...  0.12437604 -0.2786874
  -0.23967522]
 [ 0.23808472  0.24232301  0.03988242 ...  0.13709424 -0.25417006
  -0.2217259 ]]"
1_S10E06_255_u_3,"[[ 0.10877536  0.09724711 -0.19775125 ...  0.10578454 -0.01616078
  -0.16134758]
 [ 0.19631316  0.0283745  -0.22868702 ...  0.06802863 -0.08861881
  -0.19815667]
 [ 0.12031333  0.11348143 -0.20958167 ...  0.11432387 -0.1317325
  -0.1608738 ]
 ...
 [ 0.20231357  0.06812739 -0.07937375 ...  0.01542287 -0.28734154
  -0.34662452]
 [ 0.16378006  0.09907541 -0.2421413  ...  0.09885031 -0.19891657
  -0.23633909]
 [ 0.14304289  0.07662779 -0.14916101 ...  0.05941961 -0.25455302
  -0.19216177]]"
1_S10E06_255_u_4,"[[ 0.1396069   0.01829188 -0.04631962 ...  0.06210258 -0.223413
  -0.05654141]
 [ 0.17593347 -0.04821711  0.00231313 ... -0.02493781 -0.2060877
  -0.155597  ]
 [-0.00437132  0.13944739 -0.11688665 ...  0.27022922 -0.14392969
   0.02055942]
 ...
 [ 0.07348855  0.03574229 -0.0086333  ...  0.08652104 -0.09254467
  -0.01436475]
 [ 0.06941099  0.04333886 -0.04960291 ...  0.1312004  -0.07828429
   0.01372867]
 [ 0.05140632  0.11852594 -0.15864843 ...  0.20907493 -0.06869213
  -0.06414776]]"
1_S10E06_255_u_5,"[[-0.00062459  0.19492902 -0.25687996 ...  0.24508548 -0.10507312
  -0.18686754]
 [-0.02347945  0.18864948 -0.24367052 ...  0.24883395 -0.10151913
  -0.16988468]
 [ 0.10904094  0.14204307 -0.24561918 ...  0.13392267 -0.15242572
  -0.24319692]
 ...
 [ 0.05250571  0.12652722 -0.21578367 ...  0.19846284 -0.1116493
  -0.14255217]
 [ 0.02338763  0.17229082 -0.24983518 ...  0.24865444 -0.13718045
  -0.125811  ]
 [ 0.07714681  0.15022735 -0.22438224 ...  0.19634674 -0.08010505
  -0.18298705]]"
1_S10E06_255_u_6,"[[ 0.12369986  0.00594756  0.01585336 ...  0.05075199 -0.2205793
  -0.0129398 ]
 [ 0.18503232 -0.07758708  0.07996511 ... -0.01289585 -0.27708945
  -0.06253593]
 [ 0.0809613   0.0505477   0.02487445 ...  0.11779743 -0.17920268
   0.0519128 ]
 ...
 [ 0.05095303  0.09660748 -0.06756834 ...  0.13582993 -0.05496817
  -0.00274717]
 [ 0.05395959  0.0829403  -0.02594581 ...  0.11914486 -0.08030505
   0.00618035]
 [ 0.02523392  0.15538852 -0.15395838 ...  0.25424522 -0.09447898
  -0.06464794]]"
1_S10E07_069_u_1,"[[ 0.00772521  0.14171581 -0.1634953  ...  0.16867693 -0.04408983
  -0.15959397]
 [ 0.10649912  0.13563938 -0.12890461 ...  0.13095832  0.02717659
  -0.16384803]
 [ 0.10312538  0.15516    -0.21706873 ...  0.13866624 -0.10880448
  -0.23706107]
 ...
 [ 0.28081942  0.09075378 -0.21136725 ...  0.03965132 -0.16789176
  -0.35309818]
 [ 0.16998608  0.1333346  -0.25264055 ...  0.07499187 -0.05158546
  -0.24879247]
 [ 0.2626131   0.09598367 -0.13554049 ... -0.00964849 -0.10046943
  -0.33726972]]"
1_S10E07_110_u_1,"[[ 0.23029426  0.3299771  -0.01549418 ...  0.18579495 -0.17459634
  -0.17034109]
 [ 0.18165381  0.176311   -0.15144181 ...  0.0635391  -0.13160726
  -0.3224143 ]
 [ 0.09790893  0.2763939  -0.10515554 ...  0.20597391 -0.17064396
  -0.15639746]
 ...
 [-0.03687942  0.24068484 -0.2669587  ...  0.31099918 -0.11126138
  -0.15731926]
 [-0.00054443  0.19716577 -0.24986556 ...  0.25460732 -0.0926711
  -0.17260659]
 [-0.05277563  0.22660784 -0.23051879 ...  0.28960547 -0.11332816
  -0.12806442]]"
1_S10E07_110_u_2,"[[ 2.6096630e-01  5.5833016e-02  4.4758502e-02 ... -4.3262064e-02
  -3.1757396e-01 -4.4010711e-01]
 [ 3.4263781e-01 -1.9916035e-03  1.8265039e-02 ... -6.1234180e-02
  -3.6179167e-01 -5.1511306e-01]
 [ 3.0235034e-01 -2.7194619e-05 -8.4789090e-02 ... -1.5107282e-02
  -2.8480592e-01 -4.3846738e-01]
 ...
 [ 1.0633053e-01  8.0862969e-02 -2.2092688e-01 ...  1.2154800e-01
  -8.6887732e-02 -2.1291991e-01]
 [ 1.4459744e-01  8.5760862e-02 -2.3606172e-01 ...  7.0406348e-02
  -7.8654304e-02 -2.6604086e-01]
 [ 2.0818399e-01  5.2647598e-02 -7.9678774e-02 ... -7.6962728e-03
  -1.9957551e-01 -3.2711339e-01]]"
1_S10E07_140_u_1,"[[ 0.18601353  0.22886921 -0.0011734  ...  0.09673737 -0.18627495
  -0.24207982]
 [ 0.09118041  0.26730573 -0.0987812  ...  0.22146644 -0.14100426
  -0.14192975]
 [ 0.15488547  0.13240628 -0.08532221 ...  0.05136082 -0.17842804
  -0.28459847]
 ...
 [ 0.07715027  0.09069607 -0.02874224 ...  0.14792275 -0.19522075
  -0.01033258]
 [ 0.07351315  0.11429997 -0.0985137  ...  0.15695147 -0.20534225
  -0.10574715]
 [ 0.12730867  0.11977419 -0.01390228 ...  0.05879854 -0.2987918
  -0.19820786]]"
1_S10E07_163_u_1,"[[ 0.1811869   0.16921638 -0.13434769 ...  0.058016   -0.24962716
  -0.33094335]
 [ 0.19587302  0.1452712  -0.11251152 ...  0.03738537 -0.2766215
  -0.35437977]
 [ 0.11091261  0.14732403 -0.2020718  ...  0.12041081 -0.02808271
  -0.19861639]
 ...
 [ 0.1126793   0.07783478 -0.13599372 ...  0.02464287  0.00078656
  -0.18039131]
 [ 0.1624571   0.08991626 -0.14396419 ...  0.01688174  0.00391179
  -0.23744793]
 [ 0.2031035   0.05586389 -0.17906368 ...  0.04249913 -0.16133009
  -0.29714993]]"
1_S10E07_163_u_2,"[[ 0.06849147  0.25199598 -0.2372753  ...  0.21524484 -0.20977871
  -0.2248127 ]
 [ 0.03863204  0.22891429 -0.23487926 ...  0.21951184 -0.1826732
  -0.19487801]
 [ 0.02409222  0.17487842 -0.19773462 ...  0.24772885 -0.0948457
  -0.11543274]
 ...
 [ 0.02082901  0.17223923 -0.15898988 ...  0.21259062 -0.0361535
  -0.15849718]
 [ 0.08995171  0.12641785 -0.18078133 ...  0.1603558   0.02714346
  -0.19158542]
 [ 0.03094864  0.17543899 -0.24578035 ...  0.19618368 -0.07785839
  -0.16907859]]"
1_S10E07_163_u_3,"[[ 0.16500236  0.16685078 -0.1091345  ...  0.06114445 -0.23017608
  -0.32957572]
 [ 0.07658127  0.15749793 -0.18179148 ...  0.16161598 -0.21108627
  -0.22704951]
 [ 0.09967251  0.14940277 -0.21598604 ...  0.15750079 -0.05168517
  -0.17555557]
 ...
 [ 0.06881645  0.15054788 -0.18863654 ...  0.17551011 -0.0773942
  -0.12944627]
 [ 0.08603688  0.1152786  -0.20113927 ...  0.14823742 -0.06207598
  -0.12451497]
 [ 0.03307032  0.1951142  -0.26145825 ...  0.23452273 -0.08490984
  -0.1875475 ]]"
1_S10E07_187_u_1,"[[ 0.00690271  0.12157334 -0.1575216  ...  0.18314435 -0.00342451
  -0.14977334]
 [ 0.08616544  0.1095214  -0.21176025 ...  0.14275973  0.00715892
  -0.22312841]
 [ 0.08276373  0.09863557 -0.14747635 ...  0.13079776  0.04494224
  -0.17571895]
 ...
 [ 0.10394306  0.13818634 -0.22986561 ...  0.16853109 -0.01809672
  -0.21195295]
 [ 0.00680856  0.19600879 -0.21459177 ...  0.26775908 -0.06810872
  -0.1542246 ]
 [ 0.03320381  0.18282156 -0.2417494  ...  0.23378    -0.05023811
  -0.19151847]]"
1_S10E07_198_u_1,"[[-0.04736243  0.20817295 -0.20397982 ...  0.29234952 -0.08177483
  -0.09959155]
 [-0.03880844  0.17145446 -0.17990917 ...  0.24682584 -0.04195577
  -0.13700537]
 [-0.06600368  0.2257707  -0.18679431 ...  0.2983011  -0.09885982
  -0.0839248 ]
 ...
 [ 0.04184452  0.1637227  -0.22712883 ...  0.19821586 -0.10478644
  -0.13431767]
 [-0.00945394  0.24009247 -0.21457207 ...  0.24453345 -0.18953314
  -0.09038343]
 [-0.00174316  0.17555285 -0.19809645 ...  0.24119562 -0.07356255
  -0.0999898 ]]"
