ImageName,Embedding
2_58_u_14,"[[-0.04820542 -0.08335581  0.2092322  ...  0.01904715 -0.0799496
   0.13029768]
 [-0.13803047 -0.01126528  0.15136674 ...  0.0899194  -0.02499564
   0.06494552]
 [-0.05472844  0.01598866  0.05702521 ... -0.14342266 -0.02000533
   0.12364   ]
 ...
 [-0.01971248 -0.03155915  0.10624067 ...  0.00201921 -0.02981506
   0.07875016]
 [-0.06469518 -0.04829793  0.19099371 ...  0.04404771 -0.06035525
   0.1206729 ]
 [-0.06828554 -0.02362794  0.15831506 ...  0.03181134 -0.04206645
   0.11294572]]"
2_58_u_15,"[[-0.06150395 -0.0965964   0.21925838 ...  0.03665168 -0.0858492
   0.1334213 ]
 [-0.15670757 -0.02142117  0.1694758  ...  0.09873925 -0.02369985
   0.06431352]
 [-0.06143175  0.02099189  0.06273013 ... -0.12942515 -0.02095049
   0.12101696]
 ...
 [-0.02036324 -0.0363007   0.11075202 ... -0.00873622 -0.02831403
   0.08651963]
 [-0.05465741 -0.05323861  0.18701677 ...  0.02697338 -0.06161781
   0.12483427]
 [-0.0749758  -0.02295401  0.17446871 ...  0.03104288 -0.05269076
   0.11924879]]"
2_58_u_2,"[[-4.05300781e-02 -1.14175901e-01  2.51278341e-01 ... -1.34644769e-02
  -1.05613887e-01  1.64923325e-01]
 [-1.62866428e-01 -1.12154424e-01  2.37750903e-01 ...  7.66121894e-02
  -4.64919358e-02  9.47906226e-02]
 [-7.34517276e-02  3.47456597e-02  5.22434525e-02 ... -1.20728135e-01
  -2.50711665e-02  1.18612424e-01]
 ...
 [ 8.42677057e-03 -8.48114341e-02  1.35342121e-01 ... -3.36019956e-02
  -7.20145553e-02  1.13389775e-01]
 [ 9.88636166e-05 -1.35690108e-01  2.63658911e-01 ... -7.77832121e-02
  -1.35258600e-01  1.89740479e-01]
 [-4.18000408e-02 -1.22074828e-01  2.77526021e-01 ... -3.54996659e-02
  -1.28173262e-01  1.79771870e-01]]"
2_58_u_3,"[[-0.01981725 -0.10831684  0.22622035 ... -0.03586929 -0.1018387
   0.15697469]
 [-0.12147522 -0.09944745  0.19471328 ...  0.06533884 -0.055454
   0.09078716]
 [-0.07759903  0.03970967  0.03525597 ... -0.13137235 -0.01553324
   0.12101825]
 ...
 [ 0.00612601 -0.07684261  0.11364847 ... -0.01760324 -0.06096897
   0.10120097]
 [-0.00444179 -0.13274582  0.24847248 ... -0.06315437 -0.1285953
   0.17934358]
 [-0.02374547 -0.12907118  0.26628563 ... -0.04920771 -0.12979518
   0.18420193]]"
2_58_u_4,"[[-0.03282829 -0.09238697  0.23199545 ... -0.02631297 -0.10157318
   0.14221598]
 [-0.13097025 -0.09689233  0.19810972 ...  0.06642251 -0.05155816
   0.08233162]
 [-0.07894218  0.04112968  0.02358219 ... -0.13096964 -0.01124346
   0.11556649]
 ...
 [-0.00753724 -0.0613053   0.10225214 ...  0.00295636 -0.05285583
   0.0871186 ]
 [-0.02949657 -0.12013976  0.23737799 ... -0.02904895 -0.1208692
   0.15138806]
 [-0.02259578 -0.11163271  0.24732703 ... -0.04024224 -0.11624128
   0.17316866]]"
2_58_u_5,"[[-0.06116707 -0.10223591  0.23187388 ...  0.02119893 -0.09427819
   0.12943302]
 [-0.17453438 -0.0710453   0.2160621  ...  0.08810075 -0.03229753
   0.06198926]
 [-0.08499728  0.04245931  0.01406913 ... -0.13259085 -0.00547455
   0.11644118]
 ...
 [-0.02371697 -0.04252692  0.10588081 ...  0.01450037 -0.04354919
   0.0823584 ]
 [-0.04271298 -0.10355894  0.21212955 ...  0.01176042 -0.1029292
   0.12817208]
 [-0.03744097 -0.08585767  0.21138845 ...  0.00347228 -0.08250279
   0.15528274]]"
2_58_u_6,"[[-0.0725334  -0.10064822  0.23272453 ...  0.03849876 -0.09019487
   0.12364024]
 [-0.19171171 -0.03659686  0.1908636  ...  0.1016757  -0.01165211
   0.04483435]
 [-0.07014133  0.03341329  0.03864194 ... -0.12987366 -0.01308965
   0.11635052]
 ...
 [-0.02261272 -0.04581001  0.12617347 ...  0.0092401  -0.05121779
   0.09083036]
 [-0.04056883 -0.09907606  0.20885597 ...  0.0127307  -0.09549554
   0.13263853]
 [-0.0647458  -0.06827789  0.19346787 ...  0.0492535  -0.05852848
   0.15353398]]"
2_58_u_7,"[[-0.06756945 -0.0894348   0.22363766 ...  0.0343653  -0.08829356
   0.11953713]
 [-0.17423624 -0.02219165  0.15931992 ...  0.09884012 -0.01139038
   0.04345553]
 [-0.05476382  0.01621976  0.06726733 ... -0.14008394 -0.02683024
   0.12459071]
 ...
 [-0.03362231 -0.04646429  0.12073606 ...  0.020505   -0.05660155
   0.08658612]
 [-0.06308146 -0.08535926  0.2027692  ...  0.02952833 -0.08419956
   0.12276319]
 [-0.07193264 -0.04127992  0.16428484 ...  0.05928561 -0.03982918
   0.12971526]]"
2_58_u_8,"[[-4.4266667e-02 -8.7251790e-02  2.2477734e-01 ...  8.0779735e-03
  -9.5589787e-02  1.3106090e-01]
 [-1.3111120e-01 -3.7310913e-02  1.3092165e-01 ...  8.3315238e-02
  -2.3973577e-02  4.4124991e-02]
 [-2.9377241e-02 -1.1686981e-04  8.1937790e-02 ... -1.6450891e-01
  -2.8233558e-02  1.3747117e-01]
 ...
 [-2.7923387e-02 -4.9116880e-02  1.4002116e-01 ...  2.9117409e-03
  -7.4114598e-02  9.2832908e-02]
 [-5.3101104e-02 -7.4590608e-02  2.1248917e-01 ...  8.6647421e-03
  -9.4560258e-02  1.2862623e-01]
 [-7.0282429e-02 -4.6906635e-02  1.7574120e-01 ...  5.3126872e-02
  -4.8446752e-02  1.3744235e-01]]"
2_58_u_9,"[[-0.02710166 -0.08651403  0.2118767  ... -0.01341472 -0.08891718
   0.13306896]
 [-0.10074832 -0.04245621  0.10412207 ...  0.07413124 -0.02432077
   0.04996059]
 [-0.02716865  0.00082572  0.06570843 ... -0.16719934 -0.02084864
   0.1347962 ]
 ...
 [-0.02400743 -0.04928022  0.14340803 ... -0.00904911 -0.07456341
   0.09300429]
 [-0.05208939 -0.07190336  0.213949   ...  0.00817908 -0.09361846
   0.13555716]
 [-0.07610212 -0.05487922  0.18944323 ...  0.06164639 -0.05324544
   0.1439988 ]]"
2_590_u_1,"[[-0.00832802  0.02401285 -0.0063414  ... -0.2152219  -0.00713297
   0.12028417]
 [-0.01138176  0.00285502  0.0410371  ... -0.19182527 -0.04132448
   0.12465367]
 [-0.05548973  0.01987297  0.10947421 ... -0.17982192 -0.06660356
   0.13710366]
 ...
 [-0.10469639 -0.00334145  0.26594427 ... -0.20561877 -0.14316994
   0.17310888]
 [-0.11421704 -0.01139759  0.33337    ... -0.2579548  -0.15692437
   0.209118  ]
 [-0.12830982 -0.0204514   0.35257807 ... -0.22030754 -0.17074268
   0.21321149]]"
2_591_u_1,"[[-0.09281659 -0.01287215  0.23478892 ... -0.19836855 -0.06912795
   0.07814354]
 [-0.11465444 -0.03667995  0.21103881 ... -0.16588955 -0.02849028
   0.00484525]
 [-0.08851999 -0.03528222  0.24825442 ... -0.17453822 -0.07521485
   0.06907096]
 ...
 [-0.12514998 -0.01417725  0.09431216 ... -0.13352513  0.03559072
  -0.08088766]
 [-0.07041025  0.03575056  0.03287422 ... -0.172629    0.03898566
  -0.00695321]
 [-0.05451133 -0.00489559  0.00970791 ... -0.17045099  0.06030653
   0.00716458]]"
2_591_u_2,"[[-0.12586837 -0.00131423  0.28390828 ... -0.2019117  -0.11843565
   0.10349692]
 [-0.11581574  0.01778409  0.23067181 ... -0.19947144 -0.08400016
   0.06534152]
 [-0.12670305 -0.00295343  0.30411294 ... -0.2001788  -0.1255487
   0.10862599]
 ...
 [-0.11886269 -0.0170328   0.03091236 ... -0.10374469  0.03375541
  -0.08035512]
 [-0.08723025  0.08993994  0.04280909 ... -0.16228192 -0.03598351
   0.01996221]
 [-0.04392131 -0.00528995 -0.06403202 ... -0.17471936  0.09551944
  -0.00355798]]"
2_591_u_3,"[[-0.08686753  0.01058766  0.15343824 ... -0.15881117 -0.04933398
   0.03472793]
 [-0.08627293 -0.01898995  0.08506954 ... -0.14508536  0.00804783
  -0.00576742]
 [-0.05297459 -0.04011466  0.09376074 ... -0.16077583  0.00715363
   0.05146396]
 ...
 [-0.11267021 -0.01415721  0.07384558 ... -0.15126173  0.04799494
  -0.06581233]
 [-0.07313338  0.061575    0.07225516 ... -0.16287301  0.002193
  -0.01170219]
 [-0.0379783  -0.0293298  -0.06775436 ... -0.18079026  0.11015233
   0.00521703]]"
2_591_u_4,"[[-0.06502055 -0.010141    0.14230922 ... -0.17149395 -0.02016788
   0.04925804]
 [-0.06554738 -0.02074692  0.10806571 ... -0.16614997  0.01345992
   0.02703414]
 [-0.06550649 -0.04014896  0.13927181 ... -0.16239494 -0.00252863
   0.03978232]
 ...
 [-0.10309266 -0.02073999  0.00828879 ... -0.14263065  0.0710329
  -0.0782896 ]
 [-0.05051017  0.01925771 -0.00280982 ... -0.18800133  0.05836627
   0.02534431]
 [-0.04467758 -0.02167812 -0.07535356 ... -0.1851834   0.10231435
   0.00440336]]"
2_594_u_1,"[[-0.3306729  -0.34313136  0.33030552 ...  0.09211726 -0.27685657
   0.15333456]
 [-0.34971145 -0.27594125  0.44052687 ...  0.07565516 -0.27876925
   0.20586292]
 [-0.20130199 -0.25215667  0.06189886 ...  0.03621084 -0.18737367
   0.06029016]
 ...
 [-0.19384164 -0.13181049  0.39725056 ... -0.10589397 -0.22981328
   0.22897875]
 [-0.2387641  -0.14011884  0.36412284 ... -0.01678075 -0.255908
   0.19250226]
 [-0.15342313 -0.13094269  0.41991833 ... -0.13934806 -0.2062611
   0.24698195]]"
2_594_u_2,"[[-0.2056382  -0.05883434  0.34485114 ... -0.08756387 -0.20788252
   0.16401844]
 [-0.19266826 -0.04332951  0.37341982 ... -0.10527967 -0.2196464
   0.1984132 ]
 [-0.23991424 -0.23439081  0.22824351 ... -0.03893875 -0.11861131
   0.00529078]
 ...
 [-0.16271105 -0.08878686  0.4536035  ... -0.16879481 -0.21073419
   0.26327524]
 [-0.25413403 -0.14514403  0.4581762  ... -0.08818775 -0.23769818
   0.22105074]
 [-0.17102486 -0.09475542  0.44759563 ... -0.15271531 -0.20679781
   0.23471855]]"
2_594_u_3,"[[-0.2935267  -0.25649357  0.4262126  ... -0.00080932 -0.20865205
   0.13210972]
 [-0.26708648 -0.24245279  0.4115604  ...  0.00928662 -0.21049494
   0.12395629]
 [-0.30573404 -0.11194376  0.3436339  ...  0.04828503 -0.10375974
   0.04915451]
 ...
 [-0.05335727 -0.03725202  0.29708695 ... -0.19813263 -0.14302908
   0.18990517]
 [-0.12053949 -0.06185212  0.36902568 ... -0.17985164 -0.18161538
   0.20004536]
 [-0.1900672  -0.05520231  0.37272012 ... -0.09282179 -0.19927086
   0.14863652]]"
2_594_u_4,"[[-0.36960137 -0.23916623  0.42097917 ...  0.02563807 -0.19372529
   0.11287954]
 [-0.2961573  -0.23575404  0.35730076 ...  0.03546374 -0.21340804
   0.10198133]
 [-0.36197874 -0.23684001  0.41803035 ...  0.04163538 -0.18815327
   0.11269082]
 ...
 [-0.10498168 -0.06239805  0.3365445  ... -0.14567524 -0.1914333
   0.20660853]
 [-0.18784206 -0.06170836  0.39037275 ... -0.11301632 -0.20339304
   0.17641641]
 [-0.21483564 -0.09922232  0.40086156 ... -0.0490699  -0.24261545
   0.18809405]]"
2_595_u_1,"[[-0.13463317 -0.07795335  0.36434653 ... -0.20973676 -0.15205887
   0.177653  ]
 [-0.08854443 -0.15712266  0.5148083  ... -0.22731169 -0.19433814
   0.32330164]
 [-0.08634037 -0.01074338  0.2520913  ... -0.20021386 -0.13750643
   0.16990094]
 ...
 [-0.18998905 -0.10908589  0.37166944 ... -0.00439569 -0.22882636
   0.17666227]
 [-0.11480296  0.04327236  0.07805452 ... -0.12488833 -0.05501921
   0.17143627]
 [-0.15947124 -0.14105548  0.41338122 ... -0.07640186 -0.18239094
   0.24265377]]"
2_595_u_2,"[[-0.04757733  0.05114048  0.10960144 ... -0.23261312 -0.10418957
   0.16472112]
 [-0.06841707  0.00212924  0.24688275 ... -0.24250916 -0.14240061
   0.20960727]
 [-0.04318837  0.0841319   0.08406547 ... -0.2220243  -0.09576023
   0.14149658]
 ...
 [-0.15206069 -0.03575584  0.39601955 ... -0.19807953 -0.18186764
   0.21138695]
 [-0.14086123 -0.01052003  0.35739702 ... -0.21152917 -0.17079899
   0.18182014]
 [-0.11945881 -0.01582651  0.3688131  ... -0.2504714  -0.1666596
   0.2052333 ]]"
2_595_u_3,"[[-0.05981037  0.06272155  0.09699003 ... -0.18488756 -0.08576515
   0.09620197]
 [-0.04300426  0.07516604 -0.06238012 ... -0.15940996  0.00437135
   0.06185898]
 [-0.05846057  0.05604705  0.12269241 ... -0.23023956 -0.08284611
   0.12228326]
 ...
 [-0.09858382 -0.04120093  0.38335347 ... -0.19747265 -0.1841109
   0.23885098]
 [-0.07744543 -0.01747146  0.34764293 ... -0.2517601  -0.15927616
   0.22104059]
 [-0.11801173  0.0285314   0.31725973 ... -0.23016442 -0.15249936
   0.17689015]]"
2_596_u_1,"[[-0.15069035 -0.23754458  0.37634903 ... -0.04532755 -0.23211116
   0.19481653]
 [-0.19113177 -0.31621373  0.31631416 ...  0.04561104 -0.27016872
   0.18248299]
 [-0.14075398 -0.19599806  0.40784186 ... -0.0535916  -0.22616953
   0.21217518]
 ...
 [-0.13165475  0.00691255  0.20880343 ... -0.16424717 -0.13470685
   0.20790094]
 [-0.1776856  -0.06892912  0.35525548 ... -0.09808818 -0.19172093
   0.1674976 ]
 [-0.1276746   0.01492074  0.09467949 ... -0.15033332 -0.03580788
   0.17411076]]"
2_598_u_1,"[[-0.15535834 -0.10953295  0.39913327 ... -0.19533724 -0.15061395
   0.18895337]
 [-0.13264082 -0.11982851  0.48320988 ... -0.21643765 -0.1772084
   0.2789463 ]
 [-0.06730217  0.07049049  0.07827074 ... -0.18463299 -0.10464133
   0.15063421]
 ...
 [-0.09940729  0.09638716  0.18989836 ... -0.20107779 -0.14466274
   0.14511168]
 [-0.1083367   0.09386416  0.21112724 ... -0.19075204 -0.14979258
   0.14912254]
 [-0.16116887 -0.01752423  0.41615418 ... -0.19538233 -0.18029368
   0.21464571]]"
2_598_u_2,"[[-0.11168085 -0.11034247  0.35503015 ... -0.1870679  -0.1292473
   0.13813964]
 [-0.08023477 -0.11689582  0.47203687 ... -0.24788201 -0.15440491
   0.26783708]
 [-0.13517979 -0.02859758  0.35835353 ... -0.20567131 -0.1648094
   0.17960277]
 ...
 [-0.1141541   0.02668443  0.30739838 ... -0.23222552 -0.14413737
   0.16057251]
 [-0.10741875  0.0292417   0.28658453 ... -0.24481636 -0.14172225
   0.15954193]
 [-0.1581645  -0.02673833  0.405766   ... -0.21286939 -0.16864958
   0.19021681]]"
2_598_u_3,"[[-0.19752842 -0.1913475   0.22898993 ... -0.03077044 -0.102521
   0.00422026]
 [-0.16758099 -0.03892275  0.344312   ... -0.14261115 -0.1778185
   0.17594549]
 [-0.25008798 -0.04860114  0.21652849 ... -0.06441547 -0.10445586
   0.05175621]
 ...
 [-0.19836383  0.12138678  0.18093432 ... -0.10417815 -0.10766134
   0.15210162]
 [-0.31203791 -0.06384891  0.28708902 ... -0.0775741  -0.11378942
   0.11136125]
 [-0.22993013 -0.04395346  0.42731827 ... -0.11984356 -0.18673557
   0.21056563]]"
2_598_u_4,"[[-0.16340564 -0.11314128  0.3316003  ... -0.14085461 -0.10554963
   0.05537307]
 [-0.15604362 -0.10982449  0.44083977 ... -0.18518186 -0.17152093
   0.21717975]
 [-0.17289075 -0.02277023  0.3501349  ... -0.1627481  -0.1556856
   0.13158964]
 ...
 [-0.16051592  0.022465    0.25130028 ... -0.14259173 -0.14136052
   0.10920951]
 [-0.12617148  0.02980534  0.30359775 ... -0.196259   -0.15308686
   0.16461761]
 [-0.18715085 -0.02792725  0.39052695 ... -0.16103247 -0.17667334
   0.18647964]]"
2_598_u_5,"[[-0.3220776  -0.17229445  0.3544222  ... -0.02515867 -0.12110716
   0.03995364]
 [-0.31726605 -0.12178408  0.26554936 ... -0.01265935 -0.11417716
   0.04121233]
 [-0.2300024  -0.00760624  0.23298179 ... -0.07573739 -0.10429151
   0.06392977]
 ...
 [-0.20447418  0.04723875  0.23615883 ... -0.11226687 -0.13206378
   0.1350579 ]
 [-0.15696698  0.03117324  0.3466417  ... -0.16103053 -0.17282175
   0.17990047]
 [-0.19393657 -0.01632866  0.412267   ... -0.15934128 -0.18614803
   0.18865362]]"
2_598_u_6,"[[-0.2642658  -0.2076456   0.31537881 ... -0.00745826 -0.13807794
   0.03137169]
 [-0.24794814 -0.14883982  0.22808076 ... -0.05095476 -0.09569022
   0.00384424]
 [-0.15231544  0.02601029  0.28218493 ... -0.14054215 -0.1520651
   0.12157892]
 ...
 [-0.17434941  0.14908248  0.09659931 ... -0.10384458 -0.09306058
   0.14084117]
 [-0.12378232  0.0440401   0.30948    ... -0.19094434 -0.16231394
   0.18078387]
 [-0.16156742  0.01880581  0.37869826 ... -0.17994088 -0.18211077
   0.2119619 ]]"
2_598_u_7,"[[-0.14094228 -0.02025544  0.24892835 ... -0.14670537 -0.09707569
   0.03835478]
 [-0.1429559  -0.00593921  0.28180146 ... -0.16872293 -0.13188219
   0.10660337]
 [-0.10964061  0.03264188  0.23250006 ... -0.20273203 -0.12953632
   0.13659023]
 ...
 [-0.13594232  0.10886358  0.16721897 ... -0.16044198 -0.12717861
   0.15114623]
 [-0.13106373  0.03891021  0.32347488 ... -0.17825326 -0.16360158
   0.18499786]
 [-0.13590248  0.0364293   0.34810585 ... -0.20558028 -0.16712725
   0.202173  ]]"
2_599_u_1,"[[-0.11173117 -0.08819961  0.5258757  ... -0.28479272 -0.19929835
   0.33395523]
 [-0.13565834 -0.11488806  0.60183734 ... -0.2897638  -0.19500647
   0.35748535]
 [-0.14312989 -0.08540197  0.4548275  ... -0.22477183 -0.18770488
   0.25215775]
 ...
 [-0.14989486 -0.05539834  0.43638444 ... -0.2694517  -0.16001125
   0.21654437]
 [-0.13121367  0.00103721  0.30577782 ... -0.21955732 -0.13006338
   0.11575577]
 [-0.1468472  -0.05383491  0.38006645 ... -0.22444159 -0.16123506
   0.17749402]]"
2_602_u_1,"[[-0.15869327 -0.06298435  0.43428603 ... -0.18942386 -0.19982953
   0.23946488]
 [-0.129595   -0.07902156  0.43540528 ... -0.18405831 -0.20383422
   0.2640452 ]
 [-0.15124254 -0.04561318  0.39275566 ... -0.19795261 -0.18000734
   0.21087287]
 ...
 [-0.09184679 -0.15998587  0.4261113  ... -0.12105749 -0.2043006
   0.2394911 ]
 [-0.14258602 -0.08204561  0.33091545 ... -0.10415852 -0.17640384
   0.14789793]
 [-0.07165113 -0.08874792  0.33601913 ... -0.1492914  -0.1768405
   0.20493227]]"
2_604_u_1,"[[-0.21769059 -0.05972353  0.12617187 ...  0.04057138 -0.08181751
  -0.01102394]
 [-0.2135993  -0.03790304  0.28759867 ...  0.00146681 -0.1685571
   0.10460582]
 [-0.21410969 -0.1789516   0.30727986 ...  0.00415647 -0.2199888
   0.10613927]
 ...
 [-0.12021968 -0.08955242  0.43599588 ... -0.1806744  -0.18838887
   0.2330133 ]
 [-0.10949153 -0.03820518  0.32684693 ... -0.1676543  -0.17287484
   0.16718592]
 [-0.1417981  -0.04184866  0.23881082 ... -0.09953265 -0.1473553
   0.10333371]]"
2_607_u_1,"[[-0.10855754  0.03040946 -0.06856534 ... -0.0960445   0.00568049
   0.11232737]
 [-0.11084053 -0.08020912  0.27491263 ... -0.13952233 -0.16390477
   0.21232267]
 [-0.0625803   0.01863749  0.14571604 ... -0.1764244  -0.08116919
   0.15429993]
 ...
 [-0.0909255  -0.15908457  0.41228205 ... -0.15677395 -0.18622741
   0.2365363 ]
 [-0.12876634 -0.16186929  0.43431714 ... -0.09740482 -0.20662539
   0.23249063]
 [-0.10266791 -0.08685612  0.379299   ... -0.15689233 -0.16597252
   0.18836391]]"
2_608_u_1,"[[-0.15501137 -0.07063625  0.40411147 ... -0.18229789 -0.18891402
   0.20898299]
 [-0.21924263 -0.19508843  0.3566738  ... -0.00819546 -0.23639424
   0.17685075]
 [-0.13848454 -0.06734806  0.3864014  ... -0.20556764 -0.18830363
   0.24462926]
 ...
 [-0.14902125 -0.03078726  0.3532511  ... -0.16189504 -0.18920493
   0.1997159 ]
 [-0.15489297 -0.06091239  0.39854684 ... -0.17951716 -0.19820543
   0.2342184 ]
 [-0.16721354 -0.06762081  0.3816248  ... -0.1477319  -0.18971306
   0.18552327]]"
2_608_u_2,"[[-0.05498221  0.01807391  0.07120703 ... -0.11344728 -0.02938837
   0.10563916]
 [-0.10037859 -0.09568316  0.4618361  ... -0.23592497 -0.18754917
   0.28140244]
 [-0.10561766  0.07741794 -0.18534121 ... -0.15717487  0.02971527
   0.08247557]
 ...
 [-0.05366052 -0.01918336  0.26214555 ... -0.27513155 -0.11462967
   0.20914672]
 [-0.03873256  0.05235358  0.03581431 ... -0.2019636  -0.04048587
   0.10950543]
 [-0.06781481 -0.05387853  0.29558665 ... -0.2316026  -0.15466315
   0.23046371]]"
2_609_u_1,"[[-0.10037538  0.01895389  0.23343442 ... -0.2295746  -0.11603636
   0.13824418]
 [-0.13555981 -0.02841935  0.33893237 ... -0.2025394  -0.16526537
   0.18023713]
 [-0.11021888 -0.0588758   0.42643607 ... -0.2577526  -0.18734407
   0.27919915]
 ...
 [-0.12961623 -0.08457619  0.43995133 ... -0.21347322 -0.18593319
   0.23770677]
 [-0.13422239 -0.07459944  0.44233385 ... -0.21926458 -0.18406385
   0.23260172]
 [-0.16260596 -0.07528089  0.4597832  ... -0.20092352 -0.19366848
   0.23803778]]"
2_611_u_1,"[[-0.13805242 -0.08250087  0.51541394 ... -0.25585258 -0.16704372
   0.25498927]
 [-0.09331708 -0.129661    0.56756496 ... -0.25737312 -0.16998726
   0.30624044]
 [-0.17768803 -0.07689223  0.4508558  ... -0.206374   -0.15232307
   0.16969964]
 ...
 [-0.12090117 -0.03923998  0.38461939 ... -0.24945295 -0.14429744
   0.19103356]
 [-0.1403856  -0.06593379  0.41202533 ... -0.22250086 -0.14339434
   0.18052797]
 [-0.097297   -0.10831589  0.46049088 ... -0.25743693 -0.13995475
   0.24999826]]"
2_612_u_1,"[[-0.11304869 -0.20470394  0.31542805 ... -0.10378647 -0.12501597
   0.10167801]
 [-0.12355596 -0.22942404  0.236151   ... -0.09657733 -0.06988686
   0.04185833]
 [-0.08612929 -0.16332453  0.353574   ... -0.09566683 -0.16593188
   0.15703541]
 ...
 [-0.1916571  -0.24375077  0.36676696 ... -0.03665558 -0.2271047
   0.17587566]
 [-0.24892128 -0.3033713   0.2680615  ...  0.09653841 -0.19317229
   0.0932782 ]
 [-0.11402977 -0.1858492   0.40512428 ... -0.15936193 -0.18101786
   0.24458882]]"
2_612_u_2,"[[-0.08977816 -0.2584005   0.28590077 ... -0.0759394  -0.14617407
   0.15254946]
 [-0.1037641  -0.25571305  0.14432792 ... -0.05806222 -0.05957659
   0.0009334 ]
 [-0.0142447  -0.14869843  0.11863828 ... -0.08758166 -0.01100185
   0.05594181]
 ...
 [-0.14526927 -0.0606892   0.43650895 ... -0.21256521 -0.18291534
   0.22529218]
 [-0.21197401 -0.11410964  0.42293864 ... -0.06312355 -0.20987669
   0.1553793 ]
 [-0.21040119 -0.18601914  0.39635321 ... -0.05416578 -0.21514162
   0.15007502]]"
2_615_u_1,"[[-8.33440870e-02 -2.20713653e-02  3.59427989e-01 ... -2.43711829e-01
  -1.68493897e-01  2.28851795e-01]
 [-5.02038561e-02 -1.01836510e-02  3.17689300e-01 ... -2.52303928e-01
  -1.56325430e-01  2.32511789e-01]
 [-1.03870705e-01 -7.10769221e-02  4.33644652e-01 ... -2.48173207e-01
  -1.98470324e-01  3.01347375e-01]
 ...
 [-6.50798231e-02  4.05183062e-04  2.82920897e-01 ... -2.26474553e-01
  -1.53101683e-01  2.11547345e-01]
 [-8.29906464e-02 -4.63049635e-02  3.71796519e-01 ... -2.50994563e-01
  -1.76051661e-01  2.67307371e-01]
 [-5.36951981e-02  2.03386545e-02  2.18777344e-01 ... -2.36844212e-01
  -1.23378411e-01  1.87682301e-01]]"
2_617_u_1,"[[-0.1258354   0.06260216  0.18466543 ... -0.14854938 -0.15260938
   0.14527385]
 [-0.17430723 -0.07216673  0.4101909  ... -0.15483266 -0.20233583
   0.23044243]
 [-0.16201708  0.04714518  0.26714692 ... -0.1528458  -0.1672247
   0.14255677]
 ...
 [-0.08966708  0.04197679  0.2653767  ... -0.18807772 -0.15904298
   0.19184053]
 [-0.09903708  0.09087782  0.11155695 ... -0.20069207 -0.09512859
   0.18906802]
 [-0.08613081  0.08849657  0.133581   ... -0.15239988 -0.10310287
   0.14696024]]"
